,celebrity,professional,dance,song,series,week,running_order,score_craig,score_arlene,score_len,score_bruno,score_alesha,score_darcey,score_jennifer,score_donny,score_shirley,score_alfonso,score_motsi,score_anton,total
1809,Seann Walsh,Katya Jones,Viennese Waltz,I Put a Spell on You,16,6,7,3,0,0,6,0,5,0,0,6,0,0,0,20
1810,Charles Venn,Karen Hauer,Jive,Time Warp,16,6,8,6,0,0,7,0,6,0,0,6,0,0,0,25
1811,Faye Tozer,Giovanni Pernice,Jazz,Fever,16,6,9,9,0,0,10,0,10,0,0,10,0,0,0,39
1812,Joe Sugg,Dianne Buswell,Foxtrot,Youngblood,16,6,10,8,0,0,9,0,9,0,0,9,0,0,0,35
1813,Lauren Steadman,AJ Pritchard,Paso Doble,Poison,16,6,11,6,0,0,8,0,7,0,0,8,0,0,0,29
1814,Lauren Steadman,AJ Pritchard,Jive,Girlfriend,16,7,1,7,0,0,8,0,8,0,0,8,0,0,0,31
1815,Graeme Swann,Oti Mabuse,Waltz,The Last Waltz,16,7,2,6,0,0,8,0,7,0,0,8,0,0,0,29
1816,Kate Silverton,Aljaž Škorjanec,Argentine Tango,Assassin's Tango,16,7,3,4,0,0,7,0,6,0,0,6,0,0,0,23
1817,Dr. Ranj Singh,Janette Manrara,Samba,Freedom! '90,16,7,4,6,0,0,7,0,7,0,0,7,0,0,0,27
1818,Stacey Dooley,Kevin Clifton,Street,Empire State of Mind (Part II) Broken Down,16,7,5,9,0,0,9,0,9,0,0,9,0,0,0,36
1819,Danny John-Jules,Amy Dowden,Quickstep,Freedom,16,7,6,4,0,0,7,0,6,0,0,5,0,0,0,22
1820,Ashley Roberts,Pasha Kovalev,Foxtrot,Orange Colored Sky,16,7,7,9,0,0,10,0,10,0,0,10,0,0,0,39
1821,Faye Tozer,Giovanni Pernice,Tango,Call Me,16,7,8,9,0,0,10,0,10,0,0,9,0,0,0,38
1822,Charles Venn,Karen Hauer,Viennese Waltz,Piano Man,16,7,9,6,0,0,8,0,7,0,0,7,0,0,0,28
1823,Joe Sugg,Dianne Buswell,Paso Doble,Pompeii,16,7,10,7,0,0,9,0,9,0,0,9,0,0,0,34
1824,Kate Silverton,Aljaž Škorjanec,Quickstep,I Want You to Want Me,16,8,1,7,0,0,8,0,7,0,0,8,0,0,0,30
1825,Danny John-Jules,Amy Dowden,Samba,Feels Like Home,16,8,2,6,0,0,7,0,7,0,0,7,0,0,0,27
1826,Ashley Roberts,Pasha Kovalev,Contemporary,Unsteady,16,8,3,9,0,0,10,0,10,0,0,10,0,0,0,39
1827,Graeme Swann,Oti Mabuse,Salsa,Follow the Leader,16,8,4,7,0,0,8,0,8,0,0,8,0,0,0,31
1828,Faye Tozer,Giovanni Pernice,Jive,Reet Petite,16,8,5,9,0,0,10,0,9,0,0,8,0,0,0,36
1829,Stacey Dooley,Kevin Clifton,Waltz,Moon River,16,8,6,8,0,0,8,0,8,0,0,8,0,0,0,32
1830,Joe Sugg,Dianne Buswell,Samba,MMMBop,16,8,7,7,0,0,9,0,8,0,0,8,0,0,0,32
1831,Lauren Steadman,AJ Pritchard,Viennese Waltz,You Are the Reason,16,8,8,8,0,0,9,0,8,0,0,9,0,0,0,34
1832,Charles Venn,Karen Hauer,Charleston,No Diggity,16,8,9,8,0,0,9,0,9,0,0,9,0,0,0,35
1833,Stacey Dooley,Kevin Clifton,Salsa,Ooh Aah... Just a Little Bit,16,9,1,7,0,0,9,0,8,0,0,9,0,0,0,33
1834,Lauren Steadman,AJ Pritchard,Argentine Tango,River,16,9,2,5,0,0,7,0,6,0,0,7,0,0,0,25
1835,Graeme Swann,Oti Mabuse,Jazz,The Trolley Song,16,9,3,7,0,0,9,0,8,0,0,8,0,0,0,32
1836,Faye Tozer,Giovanni Pernice,Paso Doble,Unstoppable,16,9,4,9,0,0,10,0,9,0,0,10,0,0,0,38
1837,Kate Silverton,Aljaž Škorjanec,American Smooth,Everlasting Love,16,9,5,7,0,0,8,0,7,0,0,8,0,0,0,30
1838,Charles Venn,Karen Hauer,Samba,La Bamba,16,9,6,9,0,0,10,0,9,0,0,10,0,0,0,38
1839,Joe Sugg,Dianne Buswell,Quickstep,Dancin' Fool,16,9,7,8,0,0,10,0,10,0,0,10,0,0,0,38
1840,Ashley Roberts,Pasha Kovalev,Jive,Shake a Tail Feather,16,9,8,10,0,0,10,0,10,0,0,10,0,0,0,40
1841,Graeme Swann,Oti Mabuse,Quickstep,"Sing, Sing, Sing (With a Swing)",16,10,1,6,0,0,6,0,6,0,0,6,0,0,0,24
1842,Ashley Roberts,Pasha Kovalev,Samba,Hot Hot Hot,16,10,2,8,0,0,10,0,9,0,0,9,0,0,0,36
1843,Faye Tozer,Giovanni Pernice,Waltz,See the Day,16,10,3,9,0,0,10,0,10,0,0,10,0,0,0,39
1844,Joe Sugg,Dianne Buswell,Street,Jump Around,16,10,4,7,0,0,10,0,8,0,0,10,0,0,0,35
1845,Charles Venn,Karen Hauer,Tango,Eleanor Rigby,16,10,5,6,0,0,8,0,8,0,0,8,0,0,0,30
1846,Lauren Steadman,AJ Pritchard,Salsa,Familiar,16,10,6,5,0,0,6,0,6,0,0,6,0,0,0,23
1847,Stacey Dooley,Kevin Clifton,Paso Doble,Malagueña,16,10,7,9,0,0,10,0,10,0,0,10,0,0,0,39
1848,Lauren Steadman,AJ Pritchard,American Smooth,I'm in Love with a Wonderful Guy,16,11,1,8,0,0,9,0,9,0,0,9,0,0,0,35
1849,Faye Tozer,Giovanni Pernice,Charleston,The Lonely Goatherd,16,11,2,10,0,0,10,0,10,0,0,10,0,0,0,40
1850,Charles Venn,Karen Hauer,Rumba,Maria,16,11,3,8,0,0,9,0,9,0,0,9,0,0,0,35
1851,Ashley Roberts,Pasha Kovalev,Quickstep,Don't Rain on My Parade,16,11,4,9,0,0,10,0,10,0,0,9,0,0,0,38
1852,Stacey Dooley,Kevin Clifton,American Smooth,I Dreamed a Dream,16,11,5,9,0,0,10,0,9,0,0,10,0,0,0,38
1853,Joe Sugg,Dianne Buswell,Salsa,Joseph Megamix,16,11,6,8,0,0,10,0,9,0,0,9,0,0,0,36
1854,Stacey Dooley,Kevin Clifton,Charleston,"Five Foot Two, Eyes of Blue",16,12,1,9,0,0,10,0,10,0,0,10,0,0,0,39
1855,Joe Sugg,Dianne Buswell,Viennese Waltz,This Year's Love,16,12,2,6,0,0,8,0,8,0,0,7,0,0,0,29
1856,Ashley Roberts,Pasha Kovalev,Paso Doble,Spectrum (Say My Name),16,12,3,9,0,0,9,0,9,0,0,9,0,0,0,36
1857,Lauren Steadman,AJ Pritchard,Tango,Nutbush City Limits,16,12,4,7,0,0,8,0,8,0,0,8,0,0,0,31
1858,Faye Tozer,Giovanni Pernice,Samba,I Go to Rio,16,12,5,9,0,0,10,0,9,0,0,9,0,0,0,37
1859,Stacey Dooley,Kevin Clifton,Viennese Waltz,You're My World,16,12,6,8,0,0,9,0,9,0,0,10,0,0,0,36
1860,Joe Sugg,Dianne Buswell,Argentine Tango,Red Right Hand,16,12,7,6,0,0,8,0,8,0,0,8,0,0,0,30
1861,Ashley Roberts,Pasha Kovalev,American Smooth,Ain't That a Kick in the Head?,16,12,8,10,0,0,10,0,10,0,0,10,0,0,0,40
1862,Lauren Steadman,AJ Pritchard,Samba,Rock the Boat,16,12,9,5,0,0,6,0,6,0,0,6,0,0,0,23
1863,Faye Tozer,Giovanni Pernice,Argentine Tango,La cumparsita,16,12,10,9,0,0,10,0,10,0,0,10,0,0,0,39
1864,Ashley Roberts,Pasha Kovalev,Salsa,(I've Had) The Time of My Life,16,13,1,10,0,0,10,0,10,0,0,10,0,0,0,40
1865,Stacey Dooley,Kevin Clifton,Foxtrot,Hi Ho Silver Lining,16,13,2,9,0,0,10,0,10,0,0,10,0,0,0,39
1866,Faye Tozer,Giovanni Pernice,Viennese Waltz,It's a Man's Man's Man's World,16,13,3,10,0,0,10,0,10,0,0,10,0,0,0,40
1867,Joe Sugg,Dianne Buswell,Paso Doble,Pompeii,16,13,4,9,0,0,10,0,10,0,0,10,0,0,0,39
1868,Ashley Roberts,Pasha Kovalev,Show dance,Keeping Your Head Up,16,13,5,10,0,0,10,0,10,0,0,10,0,0,0,40
1869,Stacey Dooley,Kevin Clifton,Show dance,Land of 1000 Dances,16,13,6,8,0,0,10,0,9,0,0,9,0,0,0,36
1870,Faye Tozer,Giovanni Pernice,Show dance,Lullaby of Broadway,16,13,7,10,0,0,10,0,10,0,0,10,0,0,0,40
1871,Joe Sugg,Dianne Buswell,Show dance,I Bet You Look Good on The Dancefloor,16,13,8,9,0,0,10,0,10,0,0,10,0,0,0,39
1872,Ashley Roberts,Pasha Kovalev,Charleston,Witch Doctor,16,13,9,10,0,0,10,0,10,0,0,10,0,0,0,40
1873,Stacey Dooley,Kevin Clifton,Paso Doble,Malagueña,16,13,10,9,0,0,10,0,10,0,0,10,0,0,0,39
1874,Faye Tozer,Giovanni Pernice,Jazz,Fever,16,13,11,10,0,0,10,0,10,0,0,10,0,0,0,40
1875,Joe Sugg,Dianne Buswell,Charleston,Cotton Eye Joe,16,13,12,9,0,0,10,0,9,0,0,10,0,0,0,38
1876,Alex Scott,Neil Jones,Quickstep,I Get a Kick Out of You,17,1,1,5,0,0,6,0,0,0,0,5,0,5,0,21
1877,Chris Ramsey,Karen Hauer,Cha-Cha-Cha,Juice,17,1,2,3,0,0,3,0,0,0,0,3,0,4,0,13
1878,Catherine Tyldesley,Johannes Radebe,Viennese Waltz,I Got You Babe,17,1,3,5,0,0,5,0,0,0,0,5,0,5,0,20
1879,Saffron Barker,AJ Pritchard,Tango,Lips Are Movin,17,1,4,6,0,0,7,0,0,0,0,7,0,7,0,27
1880,Mike Bushell,Katya Jones,Jive,Do You Love Me,17,1,5,4,0,0,6,0,0,0,0,6,0,6,0,22
1881,Emma Weymouth,Aljaž Škorjanec,Cha-Cha-Cha,She's a Lady,17,1,6,5,0,0,5,0,0,0,0,4,0,5,0,19
1882,James Cracknell,Luba Mushtuk,Tango,Gold,17,1,7,2,0,0,3,0,0,0,0,3,0,3,0,11
1883,Kelvin Fletcher,Oti Mabuse,Samba,La Vida Es Un Carnaval,17,1,8,8,0,0,8,0,0,0,0,8,0,8,0,32
1884,David James,Nadiya Bychkova,Foxtrot,Three Lions,17,1,9,3,0,0,5,0,0,0,0,5,0,4,0,17
1885,Michelle Visage,Giovanni Pernice,Cha-Cha-Cha,So Emotional,17,1,10,8,0,0,7,0,0,0,0,7,0,8,0,30
1886,Dev Griffin,Dianne Buswell,Foxtrot,Build Me Up Buttercup,17,1,11,7,0,0,8,0,0,0,0,8,0,7,0,30
1887,Anneka Rice,Kevin Clifton,Cha-Cha-Cha,Gloria,17,1,12,3,0,0,4,0,0,0,0,3,0,4,0,14
1888,Will Bayley,Janette Manrara,Quickstep,Pencil Full of Lead,17,1,13,5,0,0,7,0,0,0,0,7,0,7,0,26
1889,Karim Zeroual,Amy Dowden,Cha-Cha-Cha,If I Can't Have You,17,1,14,8,0,0,8,0,0,0,0,7,0,8,0,31
1890,Emma Barton,Anton du Beke,Jive,"Honey, Honey",17,1,15,6,0,0,6,0,0,0,0,5,0,6,0,23
1891,Saffron Barker,AJ Pritchard,Cha-Cha-Cha,One Touch,17,2,1,5,0,0,7,0,0,0,0,6,0,5,0,23
1892,Anneka Rice,Kevin Clifton,Waltz,Run to You,17,2,2,4,0,0,5,0,0,0,0,5,0,5,0,19
1893,Dev Griffin,Dianne Buswell,Jive,Dance with Me Tonight,17,2,3,6,0,0,7,0,0,0,0,7,0,7,0,27
1894,Emma Weymouth,Aljaž Škorjanec,Tango,Sucker,17,2,4,4,0,0,6,0,0,0,0,6,0,6,0,22
1895,Chris Ramsey,Karen Hauer,Charleston,Out of Our Heads,17,2,5,5,0,0,7,0,0,0,0,7,0,7,0,26
1896,Emma Barton,Anton du Beke,Foxtrot,Sunshine of Your Love,17,2,6,6,0,0,6,0,0,0,0,6,0,6,0,24
1897,James Cracknell,Luba Mushtuk,Jive,Tutti Frutti,17,2,7,3,0,0,4,0,0,0,0,3,0,3,0,13
1898,Catherine Tyldesley,Johannes Radebe,Samba,Let the Groove Get In,17,2,8,4,0,0,5,0,0,0,0,5,0,5,0,19
1899,Michelle Visage,Giovanni Pernice,Viennese Waltz,That's Amore,17,2,9,8,0,0,8,0,0,0,0,8,0,8,0,32
1900,David James,Nadiya Bychkova,Paso Doble,España cañí,17,2,10,2,0,0,3,0,0,0,0,2,0,3,0,10
1901,Karim Zeroual,Amy Dowden,Foxtrot,The Way You Look Tonight,17,2,11,8,0,0,8,0,0,0,0,8,0,8,0,32
1902,Mike Bushell,Katya Jones,American Smooth,Rhinestone Cowboy,17,2,12,3,0,0,4,0,0,0,0,3,0,4,0,14
1903,Alex Scott,Neil Jones,Cha-Cha-Cha,What I Did for Love,17,2,13,4,0,0,6,0,0,0,0,6,0,6,0,22
1904,Kelvin Fletcher,Oti Mabuse,Waltz,What the World Needs Now Is Love,17,2,14,7,0,0,7,0,0,0,0,7,0,7,0,28
1905,Will Bayley,Janette Manrara,Salsa,01/02/2003,17,2,15,6,0,0,6,0,0,0,0,6,0,6,0,24
1906,Michelle Visage,Giovanni Pernice,Quickstep,Cabaret,17,3,1,8,0,0,9,0,0,0,0,9,0,9,0,35
1907,Alex Scott,Neil Jones,Rumba,How Far I'll Go,17,3,2,5,0,0,6,0,0,0,0,6,0,6,0,23
1908,Chris Ramsey,Karen Hauer,American Smooth,Cheek to Cheek,17,3,3,4,0,0,6,0,0,0,0,6,0,6,0,22
1909,Karim Zeroual,Amy Dowden,Samba,Kung Fu Fighting,17,3,4,6,0,0,7,0,0,0,0,6,0,7,0,26
1910,Catherine Tyldesley,Johannes Radebe,Rumba,Shallow,17,3,5,8,0,0,8,0,0,0,0,8,0,8,0,32
1911,Will Bayley,Janette Manrara,Paso Doble,Gotta Catch 'Em All,17,3,6,6,0,0,6,0,0,0,0,5,0,6,0,23
1912,Kelvin Fletcher,Oti Mabuse,Charleston,Trip a Little Light Fantastic,17,3,7,9,0,0,10,0,0,0,0,10,0,9,0,38
1913,Emma Weymouth,Aljaž Škorjanec,Foxtrot,Did I Make the Most of Loving You?,17,3,8,7,0,0,7,0,0,0,0,7,0,7,0,28
1914,Anneka Rice,Kevin Clifton,Charleston,Woo-Hoo,17,3,9,2,0,0,3,0,0,0,0,3,0,3,0,11
1915,Saffron Barker,AJ Pritchard,Paso Doble,Everybody Wants to Rule the World,17,3,10,7,0,0,7,0,0,0,0,7,0,7,0,28
1916,Mike Bushell,Katya Jones,Cha-Cha-Cha,It's Raining Men,17,3,11,3,0,0,5,0,0,0,0,5,0,5,0,18
1917,David James,Nadiya Bychkova,American Smooth,Kiss from a Rose,17,3,12,4,0,0,4,0,0,0,0,4,0,4,0,16
1918,Emma Barton,Anton du Beke,Salsa,Soul Bossa Nova,17,3,13,6,0,0,7,0,0,0,0,7,0,7,0,27
1919,Dev Griffin,Dianne Buswell,Street,Friend Like Me,17,3,14,9,0,0,9,0,0,0,0,9,0,9,0,36
1920,Chris Ramsey,Karen Hauer,Jive,Saturday Night's Alright for Fighting,17,4,1,6,0,0,6,0,0,0,0,7,0,7,0,26
1921,Emma Barton,Anton du Beke,Viennese Waltz,Send In the Clowns,17,4,2,8,0,0,9,0,0,0,0,9,0,9,0,35
1922,Dev Griffin,Dianne Buswell,Cha-Cha-Cha,Dancing with a Stranger,17,4,3,6,0,0,7,0,0,0,0,7,0,7,0,27
1923,Catherine Tyldesley,Johannes Radebe,Charleston,Single Ladies (Put a Ring on It),17,4,4,6,0,0,8,0,0,0,0,8,0,8,0,30
1924,Alex Scott,Neil Jones,Tango,Go Your Own Way,17,4,5,4,0,0,7,0,0,0,0,6,0,6,0,23
1925,David James,Nadiya Bychkova,Quickstep,From Now On,17,4,6,6,0,0,8,0,0,0,0,7,0,7,0,28
1926,Kelvin Fletcher,Oti Mabuse,Rumba,Ain't No Sunshine,17,4,7,9,0,0,9,0,0,0,0,9,0,9,0,36
1927,Emma Weymouth,Aljaž Škorjanec,Jive,Kids in America,17,4,8,7,0,0,7,0,0,0,0,7,0,7,0,28
1928,Michelle Visage,Giovanni Pernice,Salsa,Quimbara,17,4,9,7,0,0,8,0,0,0,0,8,0,8,0,31
1929,Will Bayley,Janette Manrara,Foxtrot,Señorita,17,4,10,6,0,0,6,0,0,0,0,6,0,6,0,24
1930,Mike Bushell,Katya Jones,Quickstep,Come On Eileen,17,4,11,7,0,0,8,0,0,0,0,8,0,9,0,32
1931,Saffron Barker,AJ Pritchard,Contemporary,Because You Loved Me,17,4,12,7,0,0,9,0,0,0,0,9,0,8,0,33
1932,Karim Zeroual,Amy Dowden,Tango,Paradise,17,4,13,9,0,0,10,0,0,0,0,9,0,10,0,38
1933,Kelvin Fletcher,Oti Mabuse,Cha-Cha-Cha,Get Stupid,17,5,1,8,0,0,0,0,0,0,0,8,9,8,0,33
1934,David James,Nadiya Bychkova,Jive,Such a Night,17,5,2,3,0,0,0,0,0,0,0,4,5,4,0,16
1935,Catherine Tyldesley,Johannes Radebe,Tango,Little Bird,17,5,3,6,0,0,0,0,0,0,0,7,8,7,0,28
1936,Karim Zeroual,Amy Dowden,Salsa,Who Let the Dogs Out?,17,5,4,8,0,0,0,0,0,0,0,9,9,10,0,36
1937,Michelle Visage,Giovanni Pernice,Rumba,Too Good at Goodbyes,17,5,5,7,0,0,0,0,0,0,0,7,8,7,0,29
1938,Emma Barton,Anton du Beke,Paso Doble,Nothing Breaks Like a Heart,17,5,6,5,0,0,0,0,0,0,0,7,7,7,0,26
1939,Alex Scott,Neil Jones,Charleston,Pump Up the Jam,17,5,7,8,0,0,0,0,0,0,0,8,9,8,0,33
1940,Emma Weymouth,Aljaž Škorjanec,Viennese Waltz,Saving All My Love for You,17,5,8,9,0,0,0,0,0,0,0,9,9,9,0,36
1941,Mike Bushell,Katya Jones,Samba,Apache,17,5,9,3,0,0,0,0,0,0,0,5,7,6,0,21
1942,Will Bayley,Janette Manrara,Contemporary,7 Years,17,5,10,7,0,0,0,0,0,0,0,8,9,8,0,32
1943,Chris Ramsey,Karen Hauer,Quickstep,Let's Go Crazy,17,5,11,5,0,0,0,0,0,0,0,7,7,6,0,25
1944,Saffron Barker,AJ Pritchard,Foxtrot,"Theme from New York, New York",17,5,12,9,0,0,0,0,0,0,0,9,10,10,0,38
1945,Emma Barton,Anton du Beke,Tango,"Toccata and Fugue in D minor, BWV 565",17,6,1,5,0,0,8,0,0,0,0,8,0,7,0,28
1946,Will Bayley,Janette Manrara,Jive,Casper the Friendly Ghost,17,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,Emma Weymouth,Aljaž Škorjanec,Charleston,A Little Party Never Killed Nobody (All We Got),17,6,3,6,0,0,8,0,0,0,0,8,0,8,0,30
1948,Chris Ramsey,Karen Hauer,Samba,Everybody (Backstreet's Back),17,6,4,5,0,0,6,0,0,0,0,6,0,6,0,23
1949,Saffron Barker,AJ Pritchard,Jive,Every Little Thing She Does Is Magic,17,6,5,8,0,0,9,0,0,0,0,8,0,8,0,33
1950,Mike Bushell,Katya Jones,Tango,What You Waiting For?,17,6,6,6,0,0,7,0,0,0,0,7,0,6,0,26
1951,Karim Zeroual,Amy Dowden,Paso Doble,Smalltown Boy,17,6,7,7,0,0,8,0,0,0,0,7,0,7,0,29
1952,Catherine Tyldesley,Johannes Radebe,Cha-Cha-Cha,Scared of the Dark,17,6,8,6,0,0,7,0,0,0,0,5,0,6,0,24
1953,Michelle Visage,Giovanni Pernice,Foxtrot,The Addams Family Theme,17,6,9,9,0,0,10,0,0,0,0,10,0,10,0,39
1954,Kelvin Fletcher,Oti Mabuse,Tango,Bad Guy,17,6,10,9,0,0,9,0,0,0,0,9,0,9,0,36
1955,Alex Scott,Kevin Clifton,Street,Ghostbusters,17,6,11,7,0,0,9,0,0,0,0,9,0,9,0,34
1956,Karim Zeroual,Amy Dowden,Quickstep,Mr. Pinstripe Suit,17,7,1,9,0,0,10,0,0,0,0,10,0,10,0,39
1957,Michelle Visage,Giovanni Pernice,Paso Doble,Another One Bites the Dust,17,7,2,8,0,0,8,0,0,0,0,9,0,9,0,34
1958,Emma Weymouth,Aljaž Škorjanec,Samba,I Don't Care,17,7,3,5,0,0,7,0,0,0,0,7,0,7,0,26
1959,Kelvin Fletcher,Oti Mabuse,Viennese Waltz,Say Something,17,7,4,8,0,0,9,0,0,0,0,8,0,9,0,34
1960,Saffron Barker,AJ Pritchard,Salsa,Instruction,17,7,5,6,0,0,7,0,0,0,0,7,0,7,0,27
1961,Alex Scott,Kevin Clifton,American Smooth,Ain't No Mountain High Enough,17,7,6,7,0,0,8,0,0,0,0,8,0,8,0,31
1962,Chris Ramsey,Karen Hauer,Street,Let's Get Ready to Rhumble,17,7,7,8,0,0,8,0,0,0,0,9,0,9,0,34
1963,Emma Barton,Anton du Beke,Rumba,Woman in Love,17,7,8,5,0,0,6,0,0,0,0,5,0,6,0,22
1964,Mike Bushell,Katya Jones,Charleston,Those Magnificent Men in their Flying Machines,17,7,9,7,0,0,8,0,0,0,0,8,0,7,0,30
1965,Alex Scott,Neil Jones,Jive,Let's Twist Again,17,8,1,7,0,0,8,0,0,0,0,8,0,8,0,31
1966,Mike Bushell,Katya Jones,Paso Doble,Tamacun,17,8,2,5,0,0,6,0,0,0,0,7,0,7,0,25
1967,Karim Zeroual,Amy Dowden,Viennese Waltz,Give Me Love,17,8,3,6,0,0,8,0,0,0,0,8,0,8,0,30
1968,Chris Ramsey,Karen Hauer,Tango,Survivor,17,8,4,5,0,0,7,0,0,0,0,7,0,7,0,26
1969,Michelle Visage,Giovanni Pernice,American Smooth,I Just Want to Make Love to You,17,8,5,9,0,0,9,0,0,0,0,9,0,9,0,36
1970,Emma Barton,Anton du Beke,Jazz,Right Now,17,8,6,8,0,0,8,0,0,0,0,8,0,9,0,33
1971,Saffron Barker,AJ Pritchard,Waltz,Your Song,17,8,7,9,0,0,10,0,0,0,0,10,0,10,0,39
1972,Kelvin Fletcher,Oti Mabuse,Salsa,Let's Hear It for the Boy,17,8,8,8,0,0,9,0,0,0,0,9,0,9,0,35
1973,Chris Ramsey,Karen Hauer,Salsa,Uptown Funk,17,9,1,7,0,0,9,0,0,0,0,9,0,8,0,33
1974,Emma Barton,Anton du Beke,American Smooth,Let's Face the Music and Dance,17,9,2,8,0,0,10,0,0,0,0,10,0,9,0,37
1975,Alex Scott,Neil Jones,Paso Doble,Run the World (Girls),17,9,3,8,0,0,9,0,0,0,0,9,0,8,0,34
1976,Kelvin Fletcher,Oti Mabuse,Jive,Jailhouse Rock,17,9,4,9,0,0,10,0,0,0,0,10,0,10,0,39
1977,Saffron Barker,AJ Pritchard,Quickstep,I Went to a Marvellous Party,17,9,5,8,0,0,9,0,0,0,0,9,0,9,0,35
1978,Michelle Visage,Giovanni Pernice,Street,Vogue,17,9,6,8,0,0,8,0,0,0,0,8,0,8,0,32
1979,Karim Zeroual,Amy Dowden,Charleston,Happy,17,9,7,9,0,0,10,0,0,0,0,10,0,10,0,39
1980,Saffron Barker,AJ Pritchard,Samba,Walking on Sunshine,17,10,1,5,0,0,7,0,0,0,0,7,0,7,0,26
1981,Karim Zeroual,Amy Dowden,Contemporary,Drops of Jupiter (Tell Me),17,10,2,9,0,0,10,0,0,0,0,10,0,9,0,38
1982,Alex Scott,Neil Jones,Argentine Tango,Never Tear Us Apart,17,10,3,4,0,0,8,0,0,0,0,7,0,7,0,26
1983,Kelvin Fletcher,Oti Mabuse,Street,Do I Love You (Indeed I Do),17,10,4,8,0,0,10,0,0,0,0,10,0,10,0,38
1984,Emma Barton,Anton du Beke,Quickstep,Sparkling Diamonds,17,10,5,6,0,0,8,0,0,0,0,7,0,8,0,29
1985,Chris Ramsey,Karen Hauer,Paso Doble,Run Boy Run,17,10,6,8,0,0,7,0,0,0,0,8,0,8,0,31
1986,Chris Ramsey,Karen Hauer,Foxtrot,Consider Yourself,17,11,1,6,0,0,7,0,0,0,0,8,0,7,0,28
1987,Alex Scott,Neil Jones,Samba,"Joyful, Joyful",17,11,2,6,0,0,7,0,0,0,0,7,0,7,0,27
1988,Kelvin Fletcher,Oti Mabuse,American Smooth,Gaston,17,11,3,9,0,0,10,0,0,0,0,10,0,10,0,39
1989,Karim Zeroual,Amy Dowden,Jive,You Can't Stop the Beat,17,11,4,10,0,0,10,0,0,0,0,10,0,10,0,40
1990,Emma Barton,Anton du Beke,Charleston,Thoroughly Modern Millie,17,11,5,9,0,0,10,0,0,0,0,10,0,10,0,39
1991,Emma Barton,Anton du Beke,Cha-Cha-Cha,Hold My Hand,17,12,1,7,0,0,8,0,0,0,0,8,0,8,0,31
1992,Kelvin Fletcher,Oti Mabuse,Quickstep,The Lady Is a Tramp,17,12,2,10,0,0,10,0,0,0,0,10,0,10,0,40
1993,Chris Ramsey,Karen Hauer,Viennese Waltz,Somebody to Love,17,12,3,7,0,0,6,0,0,0,0,6,0,7,0,26
1994,Karim Zeroual,Amy Dowden,Argentine Tango,Libertango,17,12,4,8,0,0,9,0,0,0,0,9,0,10,0,36
1995,Emma Barton,Anton du Beke,Waltz,Gymnopédie No. 1,17,12,5,8,0,0,10,0,0,0,0,9,0,9,0,36
1996,Kelvin Fletcher,Oti Mabuse,Paso Doble,Seven Nation Army,17,12,6,9,0,0,9,0,0,0,0,9,0,10,0,37
1997,Chris Ramsey,Karen Hauer,Rumba,Don't Watch Me Cry,17,12,7,4,0,0,8,0,0,0,0,8,0,8,0,28
1998,Karim Zeroual,Amy Dowden,American Smooth,Sweet Caroline,17,12,8,9,0,0,10,0,0,0,0,9,0,10,0,38
1999,Karim Zeroual,Amy Dowden,Quickstep,Mr. Pinstripe Suit,17,13,1,10,0,0,10,0,0,0,0,10,0,10,0,40
2000,Emma Barton,Anton du Beke,Charleston,Thoroughly Modern Millie,17,13,2,9,0,0,10,0,0,0,0,10,0,10,0,39
2001,Kelvin Fletcher,Oti Mabuse,Rumba,Ain't No Sunshine,17,13,3,9,0,0,10,0,0,0,0,10,0,10,0,39
2002,Karim Zeroual,Amy Dowden,Show dance,A Million Dreams,17,13,4,9,0,0,10,0,0,0,0,10,0,10,0,39
2003,Emma Barton,Anton du Beke,Show dance,Let Yourself Go,17,13,5,8,0,0,10,0,0,0,0,10,0,10,0,38
2004,Kelvin Fletcher,Oti Mabuse,Show dance,Shout,17,13,6,10,0,0,10,0,0,0,0,10,0,10,0,40
2005,Karim Zeroual,Amy Dowden,Jive,You Can't Stop the Beat,17,13,7,10,0,0,10,0,0,0,0,10,0,10,0,40
2006,Emma Barton,Anton du Beke,Viennese Waltz,Send In the Clowns,17,13,8,9,0,0,10,0,0,0,0,10,0,10,0,39
2007,Kelvin Fletcher,Oti Mabuse,Samba,La Vida Es Un Carnaval,17,13,9,9,0,0,10,0,0,0,0,10,0,10,0,39
2008,Jamie Laing,Karen Hauer,Cha-Cha-Cha,Think About Things,18,1,1,4,0,0,0,0,0,0,0,5,0,5,0,14
2009,Caroline Quentin,Johannes Radebe,American Smooth,Morning Train (9 to 5),18,1,2,7,0,0,0,0,0,0,0,7,0,7,0,21
2010,Max George,Dianne Buswell,Tango,Best Fake Smile,18,1,3,6,0,0,0,0,0,0,0,5,0,6,0,17
2011,Clara Amfo,Aljaž Škorjanec,Cha-Cha-Cha,Don't Start Now,18,1,4,5,0,0,0,0,0,0,0,6,0,7,0,18
2012,Jacqui Smith,Anton du Beke,Foxtrot,Always Look on the Bright Side of Life,18,1,5,3,0,0,0,0,0,0,0,5,0,5,0,13
2013,JJ Chalmers,Amy Dowden,Waltz,What a Wonderful World,18,1,6,6,0,0,0,0,0,0,0,6,0,7,0,19
